eventname	origintime	hyplon	hyplat	hypdepth (km)	mw	network	station	stlon	stlat	stelev	hypdist	duration_e	duration_n	duration_horiz	pga	pgv	tPGV_origin	tPGV_parriv	tPGA_origin	tPGA_parriv	polygon	ask14	sk13	z16	ask14_dE	ask14_dE_std	ask14_dS	ask14_dS_std	ask14_dPol	ask14_dPol_std	ask14_dP	sk13_dE	sk13_dE_std	sk13_dS	sk13_dS_std	sk13_dPol	sk13_dPol_std	sk13_dP	z16_dE	z16_dE_std	z16_dS	z16_dS_std	z16_dPol	z16_dPol_std	z16_dP
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HL	ANKY	23.30117	35.86704	143	269.6279327	60	60	60	0.001600959	0.000403648	-15316283.92	-15316293.12	-15316275.39	-15316284.59	1	-2.293259766	-2.404247097	-1.986208917	-0.930147423	0.106111378	-1.104102481	0.218291502	-0.121445062	0.10801017	-0.121616653	-1.180843283	0.102497743	-0.969976253	0.20888902	-0.178695094	0.099378435	-0.159334006	1.292843971	0.112683034	-0.802122384	0.211533176	-0.13043653	0.110764729	-0.149874483
184	2020/5/16T2:30:28.1	25.719	34.3469	8	4	HL	ANKY	23.30117	35.86704	143	277.6493729	60	60	60	9.02E-05	7.98E-06	-14143921.86	-14143931.06	-14143919.47	-14143928.67	1	-1.392011885	-1.154374443	-3.254643503	-0.030194475	0.132544136	-1.104102481	0.218291502	-0.121445062	0.10801017	-0.120321719	-0.03559069	0.128296532	-0.969976253	0.20888902	-0.178695094	0.099378435	-0.054713945	-0.033928878	0.137582008	-0.802122384	0.211533176	-0.13043653	0.110764729	-0.09153622
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HL	ANKY	23.30117	35.86704	143	266.5642761	60	60	60	0.000128859	1.85E-05	-13964648.62	-13964657.82	-13964645.95	-13964655.15	1	-2.458826844	-2.130729937	-3.346781483	-0.515807616	0.110764242	-1.104102481	0.218291502	-0.121445062	0.10801017	-0.701523538	-0.461402119	0.107071669	-0.969976253	0.20888902	-0.178695094	0.099378435	-0.60525801	0.400549135	0.117004469	-0.802122384	0.211533176	-0.13043653	0.110764729	-0.618152214
193	2020/5/18T11:48:9.0	25.6073	34.3121	15	4.5	HL	ANKY	23.30117	35.86704	143	272.4019432	60	60	60	0.000114063	1.45E-05	-13937655.39	-13937664.59	-13937655.76	-13937664.96	1	-2.295849039	-1.986245328	-3.340840848	-0.655706001	0.140087429	-1.104102481	0.218291502	-0.121445062	0.10801017	-0.398647347	-0.592341311	0.135626449	-0.969976253	0.20888902	-0.178695094	0.099378435	-0.329834208	0.119249391	0.14483218	-0.802122384	0.211533176	-0.13043653	0.110764729	-0.330911834
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HL	ANKY	23.30117	35.86704	143	270.2846731	60	60	60	0.000379197	6.67E-05	-13895987.47	-13895996.67	-13895987.2	-13895996.4	1	-2.50495517	-2.221804071	-2.66266064	-0.826509415	0.104603435	-1.104102481	0.218291502	-0.121445062	0.10801017	-0.436950065	-0.81379422	0.101050847	-0.969976253	0.20888902	-0.178695094	0.099378435	-0.343940043	0.823476381	0.11129827	-0.802122384	0.211533176	-0.13043653	0.110764729	-0.356958617
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HL	ANKY	23.30117	35.86704	143	214.9091965	60	60	60	0.001879243	0.000154818	-3293663.55	-3293672.752	-3293667.49	-3293676.692	1	-1.729235501	-1.475579363	-1.806912393	-0.273046508	0.11201441	-1.104102481	0.218291502	-0.121445062	0.10801017	-0.214693303	-0.229920928	0.108296396	-0.969976253	0.20888902	-0.178695094	0.099378435	-0.181588627	1.498907075	0.118139703	-0.802122384	0.211533176	-0.13043653	0.110764729	-0.176641064
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HL	ANKY	23.30117	35.86704	143	272.6760121	60	60	60	0.000533447	4.07E-05	-1277513.51	-1277522.712	-1277506.32	-1277515.522	1	-1.981446785	-1.652247013	-2.213772324	-0.868885145	0.104558228	-1.104102481	0.218291502	-0.121445062	0.10801017	0.12893405	-0.718689592	0.101010256	-0.969976253	0.20888902	-0.178695094	0.099378435	0.130512387	0.762958612	0.111240824	-0.802122384	0.211533176	-0.13043653	0.110764729	0.152447469
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HL	ANKY	23.30117	35.86704	143	271.9348428	60	60	60	0.001072475	0.000113457	-1264254.61	-1264263.812	-1264254.73	-1264263.932	1	-1.446006393	-1.163962246	-1.604419813	-0.610439738	0.103953817	-1.104102481	0.218291502	-0.121445062	0.10801017	0.405929035	-0.500548741	0.100412146	-0.969976253	0.20888902	-0.178695094	0.099378435	0.400656303	1.103181701	0.110680821	-0.802122384	0.211533176	-0.13043653	0.110764729	0.421576891
71	2020/2/7T3:11:48.1	26.5741	35.1654	5	4.5	HP	ANX	21.9209	38.5933	1020	562.7364203	60	60	60	9.95E-05	5.64E-06	-22695006.82	-22695016.02	-22695015.69	-22695024.89	1	0.798545906	1.102555986	-0.732627248	0.182106898	0.234443006	0.53762042	0.184473566	-0.121445062	0.10801017	0.216211798	0.253891132	0.227111951	0.753352803	0.175963153	-0.178695094	0.099378435	0.189405606	0.967705972	0.241008366	0.442580498	0.178442104	-0.13043653	0.110764729	0.184142303
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HP	ANX	21.9209	38.5933	1020	533.6065749	60	60	60	0.000141078	1.10E-05	-17139540.75	-17139549.95	-17139547.52	-17139556.72	1	0.224162485	0.617318779	-0.824691255	-0.225334057	0.110173683	0.53762042	0.184473566	-0.121445062	0.10801017	0.049269331	-0.112820926	0.106491447	0.753352803	0.175963153	-0.178695094	0.099378435	0.070880458	1.008544521	0.116456224	0.442580498	0.178442104	-0.13043653	0.110764729	0.051239746
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HP	ANX	21.9209	38.5933	1020	571.6561231	60	60	60	0.000398283	6.08E-05	-15316226.02	-15316235.22	-15316225.93	-15316235.13	1	-0.543114396	-0.470493011	-0.532639518	-0.930147423	0.106111378	0.53762042	0.184473566	-0.121445062	0.10801017	-0.013194184	-1.180843283	0.102497743	0.753352803	0.175963153	-0.178695094	0.099378435	0.051091024	1.292843971	0.112683034	0.442580498	0.178442104	-0.13043653	0.110764729	0.058992034
153	2020/5/2T13:33:52.6	25.4242	34.3707	5	4.7	HP	ANX	21.9209	38.5933	1020	563.9375012	60	60	60	0.000113871	6.11E-06	-15313668.89	-15313678.09	-15313688.9	-15313698.1	1	0.513970087	0.842861598	-0.715093667	-0.494701994	0.146451416	0.53762042	0.184473566	-0.121445062	0.10801017	0.60844487	-0.434426957	0.141806343	0.753352803	0.175963153	-0.178695094	0.099378435	0.618029308	0.550454075	0.151027598	0.442580498	0.178442104	-0.13043653	0.110764729	0.61892778
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HP	ANX	21.9209	38.5933	1020	566.8373236	60	60	60	8.91E-05	8.46E-06	-15302238.66	-15302247.86	-15302233.04	-15302242.24	1	0.081204478	0.418629605	-1.00408199	-0.245896595	0.11412002	0.53762042	0.184473566	-0.121445062	0.10801017	-0.073126138	-0.194919121	0.110326472	0.753352803	0.175963153	-0.178695094	0.099378435	-0.045710522	0.940341723	0.12013804	0.442580498	0.178442104	-0.13043653	0.110764729	-0.059948191
184	2020/5/16T2:30:28.1	25.719	34.3469	8	4	HP	ANX	21.9209	38.5933	1020	581.2448983	60	60	60	4.41E-05	1.30E-06	-14143893.3	-14143902.5	-14143883.04	-14143892.24	1	1.235255821	1.440368159	-1.130317646	-0.030194475	0.132544136	0.53762042	0.184473566	-0.121445062	0.10801017	0.865223085	-0.03559069	0.128296532	0.753352803	0.175963153	-0.178695094	0.099378435	0.816699601	-0.033928878	0.137582008	0.442580498	0.178442104	-0.13043653	0.110764729	0.788086755
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HP	ANX	21.9209	38.5933	1020	566.8141174	60	60	60	5.59E-05	3.21E-06	-13964614.84	-13964624.04	-13964638.85	-13964648.05	1	0.044481285	0.355028847	-1.337913623	-0.515807616	0.110764242	0.53762042	0.184473566	-0.121445062	0.10801017	0.16006169	-0.461402119	0.107071669	0.753352803	0.175963153	-0.178695094	0.099378435	0.157171718	0.400549135	0.117004469	0.442580498	0.178442104	-0.13043653	0.110764729	0.146012764
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HP	ANX	21.9209	38.5933	1020	577.5617856	60	60	60	0.000112562	1.05E-05	-13895951.96	-13895961.16	-13895945.03	-13895954.23	1	-0.365464941	-0.073170589	-0.98685892	-0.826509415	0.104603435	0.53762042	0.184473566	-0.121445062	0.10801017	0.060817263	-0.81379422	0.101050847	0.753352803	0.175963153	-0.178695094	0.099378435	0.081364383	0.823476381	0.11129827	0.442580498	0.178442104	-0.13043653	0.110764729	0.074140221
317	2020/6/19T20:34:11.9	25.5322	34.5557	30	4.4	HP	ANX	21.9209	38.5933	1020	553.2298318	60	60	60	4.95E-05	2.10E-06	-11141255.31	-11141264.51	-11141280.17	-11141289.37	1	0.225372763	0.531972402	-1.451774869	-0.16009215	0.147186193	0.53762042	0.184473566	-0.121445062	0.10801017	-0.014762298	-0.097269299	0.142537541	0.753352803	0.175963153	-0.178695094	0.099378435	-0.030017547	0.488463149	0.151742973	0.442580498	0.178442104	-0.13043653	0.110764729	-0.055762496
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HP	ANX	21.9209	38.5933	1020	508.2412607	60	60	60	0.000416918	3.00E-05	-3293614.22	-3293623.422	-3293636.89	-3293646.092	1	0.118208969	0.488104334	-0.347539481	-0.273046508	0.11201441	0.53762042	0.184473566	-0.121445062	0.10801017	-0.008971734	-0.229920928	0.108296396	0.753352803	0.175963153	-0.178695094	0.099378435	0.058766014	1.498907075	0.118139703	0.442580498	0.178442104	-0.13043653	0.110764729	0.038028966
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HP	ANX	21.9209	38.5933	1020	509.3362894	60	60	60	0.000123542	9.50E-06	-1277468.43	-1277477.632	-1277485.84	-1277495.042	1	-0.745033312	-0.315477237	-1.389358139	-0.868885145	0.104558228	0.53762042	0.184473566	-0.121445062	0.10801017	-0.276375378	-0.718689592	0.101010256	0.753352803	0.175963153	-0.178695094	0.099378435	-0.256046893	0.762958612	0.111240824	0.442580498	0.178442104	-0.13043653	0.110764729	-0.267841228
477	2020/10/12T0:44:26.5	26.3168	35.6003	27	4.4	HP	ANX	21.9209	38.5933	1020	513.5285144	60	60	60	5.94E-05	2.28E-06	-1276669.44	-1276678.642	-1276647.35	-1276656.552	1	0.027943295	0.400146094	-1.606302944	-0.138118991	0.145103528	0.53762042	0.184473566	-0.121445062	0.10801017	-0.234164924	-0.023105317	0.140510509	0.753352803	0.175963153	-0.178695094	0.099378435	-0.236007837	0.567691467	0.149660425	0.442580498	0.178442104	-0.13043653	0.110764729	-0.289518888
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HP	ANX	21.9209	38.5933	1020	508.8761168	60	60	60	0.000203485	1.58E-05	-1264239.27	-1264248.472	-1264239.17	-1264248.372	1	-0.421894127	-0.022120054	-0.975267812	-0.610439738	0.103953817	0.53762042	0.184473566	-0.121445062	0.10801017	-0.2116816	-0.500548741	0.100412146	0.753352803	0.175963153	-0.178695094	0.099378435	-0.180830561	1.103181701	0.110680821	0.442580498	0.178442104	-0.13043653	0.110764729	-0.19397399
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HT	AOS2	23.8436	39.1478	185	548.2571324	60	60	60	0.000228013	5.93E-05	-15316234.16	-15316243.36	-15316233.66	-15316242.86	1	-1.631419094	-1.825081347	-1.518964473	-0.930147423	0.106111378	-1.115016355	0.253851964	-0.121445062	0.10801017	0.551137894	-1.180843283	0.102497743	-1.087909444	0.243208864	-0.178695094	0.099378435	0.537764935	1.292843971	0.112683034	-1.054378936	0.246137555	-0.13043653	0.110764729	0.569626513
153	2020/5/2T13:33:52.6	25.4242	34.3707	5	4.7	HT	AOS2	23.8436	39.1478	185	548.5917526	60	60	60	2.41E-05	3.48E-06	-15313672.61	-15313681.81	-15313672.36	-15313681.56	1	-1.505895413	-1.445443788	-2.630580072	-0.494701994	0.146451416	-1.115016355	0.253851964	-0.121445062	0.10801017	0.241216146	-0.434426957	0.141806343	-1.087909444	0.243208864	-0.178695094	0.099378435	0.170986169	0.550454075	0.151027598	-1.054378936	0.246137555	-0.13043653	0.110764729	0.200400809
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HT	AOS2	23.8436	39.1478	185	544.5324492	60	60	60	3.45E-05	5.92E-06	-15302252.57	-15302261.77	-15302232.79	-15302241.99	1	-1.40038412	-1.319688254	-2.373634159	-0.245896595	0.11412002	-1.115016355	0.253851964	-0.121445062	0.10801017	0.09792204	-0.194919121	0.110326472	-1.087909444	0.243208864	-0.178695094	0.099378435	0.057233867	0.940341723	0.12013804	-1.054378936	0.246137555	-0.13043653	0.110764729	0.067459075
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HT	AOS2	23.8436	39.1478	185	542.2706839	60	60	60	1.91E-05	3.07E-06	-13964609.47	-13964618.67	-13964596.07	-13964605.27	1	-1.583112095	-1.525558835	-2.851041751	-0.515807616	0.110764242	-1.115016355	0.253851964	-0.121445062	0.10801017	0.185105086	-0.461402119	0.107071669	-1.087909444	0.243208864	-0.178695094	0.099378435	0.117846283	0.400549135	0.117004469	-1.054378936	0.246137555	-0.13043653	0.110764729	0.129844071
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HT	AOS2	23.8436	39.1478	185	559.101925	60	60	60	5.61E-05	1.14E-05	-13895948.88	-13895958.08	-13895948.55	-13895957.75	1	-1.553899379	-1.526287347	-2.069064595	-0.826509415	0.104603435	-1.115016355	0.253851964	-0.121445062	0.10801017	0.525019601	-0.81379422	0.101050847	-1.087909444	0.243208864	-0.178695094	0.099378435	0.469509872	0.823476381	0.11129827	-1.054378936	0.246137555	-0.13043653	0.110764729	0.488893981
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HT	AOS2	23.8436	39.1478	185	446.9490165	60	60	60	7.20E-05	7.72E-06	-1277477.24	-1277486.442	-1277482.04	-1277491.242	1	-2.216635946	-1.987776539	-2.712963384	-0.868885145	0.104558228	-1.115016355	0.253851964	-0.121445062	0.10801017	-0.095341237	-0.718689592	0.101010256	-1.087909444	0.243208864	-0.178695094	0.099378435	-0.087083947	0.762958612	0.111240824	-1.054378936	0.246137555	-0.13043653	0.110764729	-0.094487039
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HT	AOS2	23.8436	39.1478	185	446.4556685	60	60	60	7.82E-05	1.29E-05	-1264241.52	-1264250.722	-1264238.79	-1264247.992	1	-2.307263916	-2.111800121	-2.716205882	-0.610439738	0.103953817	-1.115016355	0.253851964	-0.121445062	0.10801017	-0.444414613	-0.500548741	0.100412146	-1.087909444	0.243208864	-0.178695094	0.099378435	-0.429248381	1.103181701	0.110680821	-1.054378936	0.246137555	-0.13043653	0.110764729	-0.437952626
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HL	APE	25.52301	37.07274	608	286.698842	60	60	60	9.45E-05	1.04E-05	-13964649.75	-13964658.95	-13964675.59	-13964684.79	1	-2.519284207	-2.221601461	-3.432331051	-0.515807616	0.110764242	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.639407123	-0.461402119	0.107071669	-1.047332157	0.20136573	-0.178695094	0.099378435	-0.61877363	0.400549135	0.117004469	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.512549872
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HL	APE	25.52301	37.07274	608	307.0444545	60	60	60	0.000238969	2.53E-05	-13895983.47	-13895992.67	-13895991.22	-13896000.42	1	-2.53478214	-2.292384143	-2.722877973	-0.826509415	0.104603435	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.344203257	-0.81379422	0.101050847	-1.047332157	0.20136573	-0.178695094	0.099378435	-0.337164212	0.823476381	0.11129827	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.22602404
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HL	APE	25.52301	37.07274	608	175.5666546	60	60	60	0.002237601	0.000121894	-1277517.92	-1277527.122	-1277516.39	-1277525.592	1	-1.781970614	-1.427519768	-1.997660399	-0.868885145	0.104558228	-1.226676259	0.210601164	-0.121445062	0.10801017	0.450983999	-0.718689592	0.101010256	-1.047332157	0.20136573	-0.178695094	0.099378435	0.432595536	0.762958612	0.111240824	-0.993274294	0.204445593	-0.13043653	0.110764729	0.559711304
477	2020/10/12T0:44:26.5	26.3168	35.6003	27	4.4	HL	APE	25.52301	37.07274	608	180.3785953	60	60	60	0.000549831	2.78E-05	-1276693.68	-1276702.882	-1276690.98	-1276700.182	1	-1.681955506	-1.348720279	-2.856866093	-0.138118991	0.145103528	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.179767046	-0.023105317	0.140510509	-1.047332157	0.20136573	-0.178695094	0.099378435	-0.184189251	0.567691467	0.149660425	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.104227246
478	2020/10/12T1:11:58.5	26.3113	35.6314	22	4.1	HL	APE	25.52301	37.07274	608	176.3450926	60	60	60	0.000283418	1.05E-05	-1275040.14	-1275049.342	-1275040.76	-1275049.962	1	-1.756311846	-1.463174585	-3.419553554	-0.036606783	0.192228846	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.355635595	0.029956555	0.186266417	-1.047332157	0.20136573	-0.178695094	0.099378435	-0.351705428	0.226734311	0.196779682	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.325957551
479	2020/10/12T1:35:10.4	26.2628	35.6378	7	3.5	HL	APE	25.52301	37.07274	608	172.6856118	60	60	60	0.000117076	4.31E-06	-1273649.78	-1273658.982	-1273649.51	-1273658.712	1	-1.401042186	-1.188666093	-4.126650362	0.367288474	0.257091476	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.404261192	0.347954141	0.248993711	-1.047332157	0.20136573	-0.178695094	0.099378435	-0.395194523	-0.251132265	0.265565785	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.555187782
480	2020/10/12T2:38:53.6	26.2921	35.6122	19	4.1	HL	APE	25.52301	37.07274	608	177.2489203	60	60	60	0.000277249	1.07E-05	-1269825.59	-1269834.792	-1269828.36	-1269837.562	1	-1.765314639	-1.472205472	-3.428666595	-0.088105118	0.179097305	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.313140053	-0.02074638	0.173537804	-1.047332157	0.20136573	-0.178695094	0.099378435	-0.31003338	0.168972904	0.183411771	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.277309185
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HL	APE	25.52301	37.07274	608	174.3792091	60	60	60	0.003138502	0.000185138	-1264270.43	-1264279.632	-1264273.75	-1264282.952	1	-1.60260055	-1.308284838	-1.756706002	-0.610439738	0.103953817	-1.226676259	0.210601164	-0.121445062	0.10801017	0.371908656	-0.500548741	0.100412146	-1.047332157	0.20136573	-0.178695094	0.099378435	0.333689615	1.103181701	0.110680821	-0.993274294	0.204445593	-0.13043653	0.110764729	0.460442612
482	2020/10/12T4:30:22.2	26.2729	35.6039	12	3.5	HL	APE	25.52301	37.07274	608	176.7950419	60	60	60	0.000198306	5.76E-06	-1263142.16	-1263151.362	-1263143.1	-1263152.302	1	-0.814565723	-0.602200573	-3.540577585	0.553644421	0.24470551	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.004140676	0.53217786	0.237034031	-1.047332157	0.20136573	-0.178695094	0.099378435	0.007047279	-0.072329012	0.252046865	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.147918258
483	2020/10/12T4:38:36.9	26.2766	35.6003	18	3.7	HL	APE	25.52301	37.07274	608	177.8178402	60	60	60	0.000356125	9.78E-06	-1262646.45	-1262655.652	-1262646.5	-1262655.702	1	-0.645197017	-0.405945154	-3.004501384	0.526859813	0.224974311	-1.226676259	0.210601164	-0.121445062	0.10801017	0.192012639	0.536386966	0.217962546	-1.047332157	0.20136573	-0.178695094	0.099378435	0.199093592	0.20866413	0.23089966	-0.993274294	0.204445593	-0.13043653	0.110764729	0.107164801
484	2020/10/12T5:0:33.6	26.282	35.5966	18	3.9	HL	APE	25.52301	37.07274	608	178.3803365	60	60	60	0.000296426	1.67E-05	-1261325.89	-1261335.092	-1261324.37	-1261333.572	1	-1.251414791	-0.985265009	-3.256556468	0.434264213	0.175177603	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.321609535	0.484726214	0.169740699	-1.047332157	0.20136573	-0.178695094	0.099378435	-0.328565511	0.395730794	0.179449218	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.331956948
485	2020/10/12T8:53:19.0	26.2747	35.6277	6	3.9	HL	APE	25.52301	37.07274	608	174.0912931	60	60	60	0.000442787	1.83E-05	-1247364.25	-1247373.452	-1247359.86	-1247369.062	1	-0.911944397	-0.645694006	-2.916594017	0.644603314	0.178875538	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.192478243	0.681503013	0.173326785	-1.047332157	0.20136573	-0.178695094	0.099378435	-0.185771307	0.605344914	0.183182499	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.201608616
491	2020/10/14T22:22:49.9	26.3617	35.6195	12	4	HL	APE	25.52301	37.07274	608	178.4122991	60	60	60	0.000465392	2.17E-05	-1025988.98	-1025998.182	-1025988.85	-1025998.052	1	-1.015274697	-0.735664054	-2.848020562	0.483845668	0.168438225	-1.226676259	0.210601164	-0.121445062	0.10801017	-0.135050897	0.546429163	0.163203881	-1.047332157	0.20136573	-0.178695094	0.099378435	-0.140667505	0.610530238	0.172686224	-0.993274294	0.204445593	-0.13043653	0.110764729	-0.138220486
71	2020/2/7T3:11:48.1	26.5741	35.1654	5	4.5	HL	ARG	28.12122	36.21356	148	182.100299	60	60	60	0.00055474	4.23E-05	-22695049	-22695058.2	-22695063.13	-22695072.33	1	-1.971269953	-1.517453163	-3.115464203	0.182106898	0.234443006	-0.830681866	0.157263713	-0.121445062	0.10801017	-1.185301775	0.253891132	0.227111951	-0.566003538	0.149018864	-0.178695094	0.099378435	-1.111247202	0.967705972	0.241008366	-0.761466029	0.152585831	-0.13043653	0.110764729	-0.994648125
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HL	ARG	28.12122	36.21356	148	208.6285924	60	60	60	0.002134801	0.000169888	-17139576.71	-17139585.91	-17139577.77	-17139586.97	1	-0.90583406	-0.418604567	-1.605843296	-0.225334057	0.110173683	-0.830681866	0.157263713	-0.121445062	0.10801017	0.287575072	-0.112820926	0.106491447	-0.566003538	0.149018864	-0.178695094	0.099378435	0.354313452	1.008544521	0.116456224	-0.761466029	0.152585831	-0.13043653	0.110764729	0.474134233
140	2020/4/22T6:5:50.8	26.1887	35.2139	19	4.4	HL	ARG	28.12122	36.21356	148	207.9562204	60	60	60	0.00036	2.71E-05	-16204602.1	-16204611.3	-16204615.59	-16204624.79	1	-1.833443785	-1.39955914	-3.140913939	-0.274604441	0.244362319	-0.830681866	0.157263713	-0.121445062	0.10801017	-0.590764269	-0.227178854	0.236705329	-0.566003538	0.149018864	-0.178695094	0.099378435	-0.512283193	0.352725466	0.251685304	-0.761466029	0.152585831	-0.13043653	0.110764729	-0.405117355
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HL	ARG	28.12122	36.21356	148	296.219477	60	60	60	0.001570291	0.000289123	-15316275.29	-15316284.49	-15316271.98	-15316281.18	1	-2.122314874	-2.137559019	-1.946033687	-0.930147423	0.106111378	-0.830681866	0.157263713	-0.121445062	0.10801017	-0.224092376	-1.180843283	0.102497743	-0.566003538	0.149018864	-0.178695094	0.099378435	-0.296618643	1.292843971	0.112683034	-0.761466029	0.152585831	-0.13043653	0.110764729	-0.150355607
153	2020/5/2T13:33:52.6	25.4242	34.3707	5	4.7	HL	ARG	28.12122	36.21356	148	319.3721096	60	60	60	0.000158511	2.32E-05	-15313709.51	-15313718.71	-15313706.71	-15313715.91	1	-1.95237695	-1.567815386	-2.864285791	-0.494701994	0.146451416	-0.830681866	0.157263713	-0.121445062	0.10801017	-0.489599881	-0.434426957	0.141806343	-0.566003538	0.149018864	-0.178695094	0.099378435	-0.473291336	0.550454075	0.151027598	-0.761466029	0.152585831	-0.13043653	0.110764729	-0.326217816
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HL	ARG	28.12122	36.21356	148	298.2469922	60	60	60	0.000269571	6.61E-05	-15302268.41	-15302277.61	-15302267.91	-15302277.11	1	-1.875815847	-1.455288188	-2.62504292	-0.245896595	0.11412002	-0.830681866	0.157263713	-0.121445062	0.10801017	-0.661844177	-0.194919121	0.110326472	-0.566003538	0.149018864	-0.178695094	0.099378435	-0.600271974	0.940341723	0.12013804	-0.761466029	0.152585831	-0.13043653	0.110764729	-0.476862593
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HL	ARG	28.12122	36.21356	148	313.7389617	60	60	60	0.000295055	6.47E-05	-13895987.95	-13895997.15	-13895981.91	-13895991.11	1	-2.356866141	-2.013134665	-2.674440047	-0.826509415	0.104603435	-0.830681866	0.157263713	-0.121445062	0.10801017	-0.562281651	-0.81379422	0.101050847	-0.566003538	0.149018864	-0.178695094	0.099378435	-0.539243353	0.823476381	0.11129827	-0.761466029	0.152585831	-0.13043653	0.110764729	-0.409394378
337	2020/6/28T11:18:35.0	26.6757	35.5289	8	4.4	HL	ARG	28.12122	36.21356	148	151.2567906	60	60	60	0.002451666	0.000120747	-10397048.33	-10397057.53	-10397048.38	-10397057.58	1	-0.727779554	-0.291276746	-2.027572482	-0.007932511	0.176900345	-0.830681866	0.157263713	-0.121445062	0.10801017	0.248228033	0.062978717	0.171382307	-0.566003538	0.149018864	-0.178695094	0.099378435	0.30584163	0.645813932	0.181209306	-0.761466029	0.152585831	-0.13043653	0.110764729	0.415135636
345	2020/6/30T0:44:37.5	26.6876	35.5499	10	4	HL	ARG	28.12122	36.21356	148	149.2743283	60	60	60	0.0012173	5.96E-05	-10262285.91	-10262295.11	-10262285.98	-10262295.18	1	-0.597597266	-0.215494402	-2.555857333	0.370806135	0.233531595	-0.830681866	0.157263713	-0.121445062	0.10801017	-0.000328325	0.405467884	0.226241941	-0.566003538	0.149018864	-0.178695094	0.099378435	0.039134807	0.491696097	0.240011341	-0.761466029	0.152585831	-0.13043653	0.110764729	0.040968621
401	2020/8/14T13:46:27.3	26.3104	35.1398	14	4	HL	ARG	28.12122	36.21356	148	203.1388173	60	60	60	0.000379308	1.43E-05	-6327389.49	-6327398.692	-6327389.43	-6327398.632	1	-0.984197	-0.602263819	-2.948054504	-0.001085634	0.271327804	-0.830681866	0.157263713	-0.121445062	0.10801017	-0.015036291	-0.05256672	0.262734029	-0.566003538	0.149018864	-0.178695094	0.099378435	0.110399993	0.052294981	0.281364037	-0.761466029	0.152585831	-0.13043653	0.110764729	0.088172565
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HL	ARG	28.12122	36.21356	148	297.6239944	60	60	60	0.002160337	0.000357105	-3293641.62	-3293650.822	-3293641.4	-3293650.602	1	-0.702498207	-0.39029498	-0.938628322	-0.273046508	0.11201441	-0.830681866	0.157263713	-0.121445062	0.10801017	0.538623376	-0.229920928	0.108296396	-0.566003538	0.149018864	-0.178695094	0.099378435	0.499723041	1.498907075	0.118139703	-0.761466029	0.152585831	-0.13043653	0.110764729	0.650986653
